date time elev
2011-02-14 2011.12054794521 325.9821395
2011-02-15 2011.12328767123 326.0103335
2011-02-16 2011.12602739726 326.101583
2011-02-17 2011.12876712329 326.464803
2011-02-18 2011.13150684931 326.820452463158
2011-02-19 2011.13424657534 326.8332935
2011-02-20 2011.13698630137 327.0587185
2011-02-21 2011.1397260274 327.18790925
2011-02-22 2011.14246575342 326.870632851064
2011-02-23 2011.14520547945 326.822860173913
2011-02-24 2011.14794520548 326.74760025
2011-02-25 2011.15068493151 326.4399745
2011-02-26 2011.15342465753 326.321293
2011-02-27 2011.15616438356 326.2843995
2011-02-28 2011.15890410959 326.295258
2011-03-01 2011.16164383562 326.26935
2011-03-02 2011.16438356164 326.2381715
2011-03-03 2011.16712328767 326.15886
2011-03-04 2011.1698630137 326.252459
2011-03-05 2011.17260273973 326.08173925
2011-03-06 2011.17534246575 326.1706075
2011-03-07 2011.17808219178 326.18638725
2011-03-08 2011.18082191781 326.12225225
2011-03-09 2011.18356164384 326.10301175
2011-03-10 2011.18630136986 326.07631
2011-03-11 2011.18904109589 326.0702775
2011-03-12 2011.19178082192 326.1730205
2011-03-13 2011.19452054795 326.300923304348
2011-03-14 2011.19726027397 326.4483565
2011-03-15 2011.2 326.4300685
2011-03-16 2011.20273972603 326.468486
2011-03-17 2011.20547945205 326.60967825
2011-03-18 2011.20821917808 326.8909515
2011-03-19 2011.21095890411 327.0777685
2011-03-20 2011.21369863014 327.2718245
2011-03-21 2011.21643835616 327.55252625
2011-03-22 2011.21917808219 327.788016
2011-03-23 2011.22191780822 327.9195245
2011-03-24 2011.22465753425 327.99670875
2011-03-25 2011.22739726027 328.099293
2011-03-26 2011.2301369863 328.305795
2011-03-27 2011.23287671233 328.66771325
2011-03-28 2011.23561643836 328.939271
2011-03-29 2011.23835616438 329.033124
2011-03-30 2011.24109589041 328.99162675
2011-03-31 2011.24383561644 328.888119410526
2011-04-01 2011.24657534247 328.77826675
2011-04-02 2011.24931506849 328.72505375
2011-04-03 2011.25205479452 328.6655225
2011-04-04 2011.25479452055 328.54909525
2011-04-05 2011.25753424658 328.416699130435
2011-04-06 2011.2602739726 328.29103125
2011-04-07 2011.26301369863 328.21800625
2011-04-08 2011.26575342466 328.14917225
2011-04-09 2011.26849315068 328.17539775
2011-04-10 2011.27123287671 328.182732
2011-04-11 2011.27397260274 328.29319025
2011-04-12 2011.27671232877 328.29655575
2011-04-13 2011.27945205479 328.41790425
2011-04-14 2011.28219178082 328.61164275
2011-04-15 2011.28493150685 328.751184
2011-04-16 2011.28767123288 328.9103785
2011-04-17 2011.2904109589 328.88037475
2011-04-18 2011.29315068493 328.8504345
2011-04-19 2011.29589041096 328.97695825
2011-04-20 2011.29863013699 329.1379625
2011-04-21 2011.30136986301 329.181369094737
2011-04-22 2011.30410958904 329.2878225
2011-04-23 2011.30684931507 329.321541
2011-04-24 2011.3095890411 329.313921
2011-04-25 2011.31232876712 329.300882778947
2011-04-26 2011.31506849315 329.339448
2011-04-27 2011.31780821918 329.438620294737
2011-04-28 2011.32054794521 329.551620884211
2011-04-29 2011.32328767123 329.67247375
2011-04-30 2011.32602739726 329.74435575
2011-05-01 2011.32876712329 329.70498575
2011-05-02 2011.33150684932 329.663017263158
2011-05-03 2011.33424657534 329.620409431579
2011-05-04 2011.33698630137 329.598726782609
2011-05-05 2011.3397260274 329.580574945055
2011-05-06 2011.34246575342 329.509783073684
2011-05-07 2011.34520547945 329.50902475
2011-05-08 2011.34794520548 329.572603612903
2011-05-09 2011.35068493151 329.709122273684
2011-05-10 2011.35342465753 329.811634
2011-05-11 2011.35616438356 329.914504
2011-05-12 2011.35890410959 329.919036923077
2011-05-13 2011.36164383562 329.890714468085
2011-05-14 2011.36438356164 329.864891115789
2011-05-15 2011.36712328767 329.8321445
2011-05-16 2011.3698630137 329.780011
2011-05-17 2011.37260273973 329.7070495
2011-05-18 2011.37534246575 329.680697
2011-05-19 2011.37808219178 329.66174225
2011-05-20 2011.38082191781 329.72568675
2011-05-21 2011.38356164384 329.8057285
2011-05-22 2011.38630136986 329.896461978947
2011-05-23 2011.38904109589 329.92895025
2011-05-24 2011.39178082192 329.93701475
2011-05-25 2011.39452054795 330.179893894737
2011-05-26 2011.39726027397 330.37205325
2011-05-27 2011.4 330.362687
2011-05-28 2011.40273972603 330.449818357895
2011-05-29 2011.40547945205 330.534777347368
2011-05-30 2011.40821917808 330.617297936842
2011-05-31 2011.41095890411 330.723785431579
2011-06-01 2011.41369863014 330.835724170213
2011-06-02 2011.41643835616 330.9183755
2011-06-03 2011.41917808219 331.046135494737
2011-06-04 2011.42191780822 331.130677389474
2011-06-05 2011.42465753425 331.25286175
2011-06-06 2011.42739726027 331.55867775
2011-06-07 2011.4301369863 331.8677005
2011-06-08 2011.43287671233 332.150762778947
2011-06-09 2011.43561643836 332.3136864
2011-06-10 2011.43835616438 332.460118736842
2011-06-11 2011.44109589041 332.450557642105
2011-06-12 2011.44383561644 332.37947875
2011-06-13 2011.44657534247 332.3951315
2011-06-14 2011.44931506849 332.399675441861
2011-06-15 2011.45205479452 332.352266297872
2011-06-17 2011.45753424658 332.461241684211
2011-06-18 2011.4602739726 332.513178
2011-06-19 2011.46301369863 332.52082975
2011-06-20 2011.46575342466 332.554199
2011-06-21 2011.46849315068 332.703926652632
2011-06-22 2011.47123287671 332.71152025
2011-06-23 2011.47397260274 332.7131395
2011-06-24 2011.47671232877 332.71933075
2011-06-25 2011.47945205479 332.75050925
2011-06-26 2011.48219178082 332.82848725
2011-06-27 2011.48493150685 332.99777825
2011-06-28 2011.48767123288 332.92399125
2011-06-29 2011.4904109589 332.847599747368
2011-06-30 2011.49315068493 332.86836525
2011-07-01 2011.49589041096 332.839354105263
2011-07-02 2011.49863013699 332.80858
2011-07-03 2011.50136986301 332.769635115789
2011-07-04 2011.50410958904 332.7561925
2011-07-05 2011.50684931507 332.73549751579
2011-07-06 2011.5095890411 332.755367
2011-07-07 2011.51232876712 332.7819735
2011-07-08 2011.51506849315 332.784650526316
2011-07-09 2011.51780821918 332.77489325
2011-07-10 2011.52054794521 332.78702175
2011-07-11 2011.52328767123 332.79318125
2011-07-12 2011.52602739726 332.80334125
2011-07-13 2011.52876712329 332.79718175
2011-07-14 2011.53150684932 332.8062305
2011-07-15 2011.53424657534 332.80105525
2011-07-16 2011.53698630137 332.81813675
2011-07-17 2011.5397260274 332.8647775
2011-07-18 2011.54246575342 332.917254568421
2011-07-19 2011.54520547945 332.95815425
2011-07-20 2011.54794520548 332.99733375
2011-07-21 2011.55068493151 332.991968
2011-07-22 2011.55342465753 332.96767925
2011-07-23 2011.55616438356 332.90256
2011-07-24 2011.55890410959 332.85915775
2011-07-25 2011.56164383562 332.78981575
2011-07-26 2011.56438356164 332.76143125
2011-07-27 2011.56712328767 332.722728
2011-07-28 2011.5698630137 332.720315
2011-07-29 2011.57260273973 332.76098675
2011-07-30 2011.57534246575 332.80569075
2011-07-31 2011.57808219178 332.787371
2011-08-01 2011.58082191781 332.70771025
2011-08-02 2011.58356164384 332.647586778947
2011-08-03 2011.58630136986 332.5678515
2011-08-04 2011.58904109589 332.5429595
2011-08-05 2011.59178082192 332.513680595745
2011-08-06 2011.59452054795 332.50558975
2011-08-07 2011.59726027397 332.488921
2011-08-08 2011.6 332.48349175
2011-08-09 2011.60273972603 332.464193431579
2011-08-10 2011.60547945205 332.41503875
2011-08-11 2011.60821917808 332.40779975
2011-08-12 2011.61095890411 332.4122765
2011-08-13 2011.61369863014 332.3897975
2011-08-14 2011.61643835616 332.357349
2011-08-15 2011.61917808219 332.35754551579
2011-08-16 2011.62191780822 332.362807326316
2011-08-17 2011.62465753425 332.330177684211
2011-08-18 2011.62739726027 332.33198075
2011-08-19 2011.6301369863 332.365117389474
2011-08-20 2011.63287671233 332.25781275
2011-08-21 2011.63561643836 332.08350525
2011-08-22 2011.63835616438 331.946720170213
2011-08-23 2011.64109589041 331.81382075
2011-08-24 2011.64383561644 331.64135475
2011-08-25 2011.64657534247 331.471604210526
2011-08-26 2011.64931506849 331.309472
2011-08-27 2011.65205479452 331.1303385
2011-08-28 2011.65479452055 330.953364
2011-08-29 2011.65753424658 330.787440505263
2011-08-30 2011.6602739726 330.57595175
2011-08-31 2011.66301369863 330.312522
2011-09-01 2011.66575342466 330.187305347368
2011-09-02 2011.66849315068 330.179299
2011-09-03 2011.67123287671 330.14084975
2011-09-04 2011.67397260274 330.0894465
2011-09-05 2011.67671232877 330.0504575
2011-09-06 2011.67945205479 330.019406
2011-09-07 2011.68219178082 329.99473625
2011-09-08 2011.68493150685 329.97365425
2011-09-09 2011.68767123288 329.96222425
2011-09-10 2011.6904109589 329.943587
2011-09-11 2011.69315068493 329.932284
2011-09-12 2011.69589041096 329.930125
2011-09-13 2011.69863013699 329.92291775
2011-09-14 2011.70136986301 329.90310575
2011-09-15 2011.70410958904 329.87332425
2011-09-16 2011.70684931507 329.8437015
2011-09-17 2011.7095890411 329.79217125
2011-09-18 2011.71232876712 329.76823175
2011-09-19 2011.71506849315 329.627865
2011-09-20 2011.71780821918 329.5660795
2011-09-21 2011.72054794521 329.39129575
2011-09-22 2011.72328767123 329.2558185
2011-09-23 2011.72602739726 329.104944505263
2011-09-24 2011.72876712329 328.99073775
2011-09-25 2011.73150684932 328.81033425
2011-09-26 2011.73424657534 328.7229265
2011-09-27 2011.73698630137 328.432414
2011-09-28 2011.7397260274 328.288017702128
2011-09-29 2011.74246575342 328.056494
2011-09-30 2011.74520547945 327.71724525
2011-10-01 2011.74794520548 327.4550855
2011-10-02 2011.75068493151 327.168891
2011-10-03 2011.75342465753 326.8539945
2011-10-04 2011.75616438356 326.7219145
2011-10-05 2011.75890410959 326.685656
2011-10-06 2011.76164383562 326.65381075
2011-10-07 2011.76438356164 326.6598115
2011-10-08 2011.76712328767 326.79586025
2011-10-09 2011.7698630137 326.70721425
2011-10-10 2011.77260273973 326.68251275
2011-10-11 2011.77534246575 326.674226
2011-10-12 2011.77808219178 326.69572075
2011-10-13 2011.78082191781 326.70295975
2011-10-14 2011.78356164384 326.67165425
2011-10-15 2011.78630136986 326.64428575
2011-10-16 2011.78904109589 326.63190325
2011-10-17 2011.79178082192 326.630919
2011-10-18 2011.79452054795 326.4804875
2011-10-19 2011.79726027397 326.619235
2011-10-20 2011.8 326.620505
2011-10-21 2011.80273972603 326.59901025
2011-10-22 2011.80547945205 326.58567525
2011-10-23 2011.80821917808 326.58154775
2011-10-24 2011.81095890411 326.573134
2011-10-25 2011.81369863014 326.5777695
2011-10-26 2011.81643835616 326.58859625
2011-10-27 2011.81917808219 326.58275425
2011-10-28 2011.82191780822 326.54255875
2011-10-29 2011.82465753425 326.522715
2011-10-30 2011.82739726027 326.56294225
2011-10-31 2011.8301369863 326.5352245
2011-11-01 2011.83287671233 326.3986995
2011-11-02 2011.83561643836 326.54376525
2011-11-03 2011.83835616438 326.55557625
2011-11-04 2011.84109589041 326.52477875
2011-11-05 2011.84383561644 326.51023725
2011-11-06 2011.84657534247 326.53016736
2011-11-07 2011.84931506849 326.52795375
2011-11-08 2011.85205479452 326.52268325
2011-11-09 2011.85479452055 326.52395325
2011-11-10 2011.85753424658 326.50401425
2011-11-11 2011.8602739726 326.54516225
2011-11-12 2011.86301369863 326.59246975
2011-11-13 2011.86575342466 326.60047075
2011-11-14 2011.86849315069 326.5970735
2011-11-15 2011.87123287671 326.613774
2011-11-16 2011.87397260274 326.582405
2011-11-17 2011.87671232877 326.53986
2011-11-18 2011.87945205479 326.54592425
2011-11-19 2011.88219178082 326.54878175
2011-11-20 2011.88493150685 326.547353
2011-11-21 2011.88767123288 326.51480925
2011-11-22 2011.8904109589 326.48572625
2011-11-23 2011.89315068493 326.4830275
2011-11-24 2011.89589041096 326.5311605
2011-11-25 2011.89863013699 326.5825955
2011-11-26 2011.90136986301 326.6582875
2011-11-27 2011.90410958904 326.57640425
2011-11-28 2011.90684931507 326.509888
2011-11-29 2011.9095890411 326.5526235
2011-11-30 2011.91232876712 326.582405
2011-12-01 2011.91506849315 326.55710025
2011-12-02 2011.91780821918 326.49106025
2011-12-03 2011.92054794521 326.475471
2011-12-04 2011.92328767123 326.44038725
2011-12-05 2011.92602739726 326.44622925
2011-12-06 2011.92876712329 326.3927305
2011-12-07 2011.93150684932 326.35497975
2011-12-08 2011.93424657534 326.370442
2011-12-09 2011.93698630137 326.26715925
2011-12-10 2011.9397260274 326.059292
2011-12-11 2011.94246575342 325.95391375
2011-12-12 2011.94520547945 325.806816
2011-12-13 2011.94794520548 325.65019325
2011-12-14 2011.95068493151 325.5004285
2011-12-15 2011.95342465753 325.4416275
2011-12-16 2011.95616438356 325.361681
2011-12-17 2011.95890410959 325.33790025
2011-12-18 2011.96164383562 325.38362025
2011-12-19 2011.96438356164 325.3858745
2011-12-20 2011.96712328767 325.33091525
2011-12-21 2011.9698630137 325.33428075
2011-12-22 2011.97260273973 325.30367375
2011-12-23 2011.97534246575 325.2780515
2011-12-24 2011.97808219178 325.27363825
2011-12-25 2011.98082191781 325.32208875
2011-12-26 2011.98356164384 325.3198345
2011-12-27 2011.98630136986 325.32996275
2011-12-28 2011.98904109589 325.287259
2011-12-29 2011.99178082192 325.28119475
2011-12-30 2011.99452054795 325.2968475
2011-12-31 2011.99726027397 325.31821525
2012-01-01 2012 325.3136115
2012-01-02 2012.00273224044 325.270241
2012-01-03 2012.00546448087 325.17400675
2012-01-04 2012.00819672131 325.21617075
2012-01-05 2012.01092896175 325.227696
2012-01-06 2012.01366120219 325.2056615
2012-01-07 2012.01639344262 325.253096
2012-01-08 2012.01912568306 325.292974
2012-01-09 2012.0218579235 325.28075025
2012-01-10 2012.02459016393 325.2926565
2012-01-11 2012.02732240437 325.26779625
2012-01-12 2012.03005464481 325.16860925
2012-01-13 2012.03278688525 325.02668675
2012-01-14 2012.03551912568 325.22753725
2012-01-15 2012.03825136612 325.1419075
2012-01-16 2012.04098360656 325.185278
2012-01-17 2012.04371584699 325.1223495
2012-01-18 2012.04644808743 325.0926315
2012-01-19 2012.04918032787 325.1798805
2012-01-20 2012.05191256831 325.08504325
2012-01-21 2012.05464480874 325.06688225
2012-01-22 2012.05737704918 325.0869165
2012-01-23 2012.06010928962 325.19813675
2012-01-24 2012.06284153005 325.064755
2012-01-25 2012.06557377049 325.162164
2012-01-26 2012.06830601093 325.125207
2012-01-27 2012.07103825137 325.129779
2012-01-28 2012.0737704918 325.115047
2012-01-29 2012.07650273224 325.114539
2012-01-30 2012.07923497268 325.13508125
2012-01-31 2012.08196721311 325.173213
2012-02-01 2012.08469945355 325.17121275
2012-02-02 2012.08743169399 325.1829285
2012-02-03 2012.09016393443 325.1805155
2012-02-04 2012.09289617486 325.196073
2012-02-05 2012.0956284153 325.187691
2012-02-06 2012.09836065574 325.16391025
2012-02-07 2012.10109289617 325.1309855
2012-02-08 2012.10382513661 325.1157455
2012-02-09 2012.10655737705 325.1196825
2012-02-10 2012.10928961749 325.0959335
2012-02-11 2012.11202185792 324.97182275
2012-02-12 2012.11475409836 325.06453275
2012-02-13 2012.1174863388 325.14428875
2012-02-14 2012.12021857923 325.120381
2012-02-15 2012.12295081967 325.1308585
2012-02-16 2012.12568306011 325.16384675
2012-02-17 2012.12841530055 325.1505435
2012-02-18 2012.13114754098 325.13863725
2012-02-19 2012.13387978142 325.13368425
2012-02-20 2012.13661202186 325.136002
2012-02-21 2012.1393442623 325.172832
2012-02-22 2012.14207650273 325.166863
2012-02-23 2012.14480874317 325.19140575
2012-02-24 2012.14754098361 325.2088365
2012-02-25 2012.15027322404 325.1518135
2012-02-26 2012.15300546448 325.12701675
2012-02-27 2012.15573770492 325.13571625
2012-02-28 2012.15846994536 325.13654175
2012-02-29 2012.16120218579 325.41083
2012-03-01 2012.16393442623 325.51811325
2012-03-02 2012.16666666667 325.440294
2012-03-03 2012.1693989071 325.5433545
2012-03-04 2012.17213114754 325.468107
2012-03-05 2012.17486338798 325.38050875
2012-03-06 2012.17759562842 325.36914225
2012-03-07 2012.18032786885 325.427975
2012-03-08 2012.18306010929 325.4851885
2012-03-09 2012.18579234973 325.49506275
2012-03-10 2012.18852459016 325.5126205
2012-03-11 2012.1912568306 325.484953826087
2012-03-12 2012.19398907104 325.490459
2012-03-13 2012.19672131148 325.48706175
2012-03-14 2012.19945355191 325.47728275
2012-03-15 2012.20218579235 325.482585
2012-03-16 2012.20491803279 325.474711
2012-03-17 2012.20765027322 325.47055175
2012-03-18 2012.21038251366 325.48998275
2012-03-19 2012.2131147541 325.508493
2012-03-20 2012.21584699454 325.54154475
2012-03-21 2012.21857923497 325.60313975
2012-03-22 2012.22131147541 325.789417
2012-03-23 2012.22404371585 325.9495005
2012-03-24 2012.22677595628 325.95442175
2012-03-25 2012.22950819672 325.95010375
2012-03-26 2012.23224043716 325.95004025
2012-03-27 2012.2349726776 325.9337525
2012-03-28 2012.23770491803 325.92438625
2012-03-29 2012.24043715847 325.909432
2012-03-30 2012.24316939891 325.941817
2012-03-31 2012.24590163934 325.9472145
2012-04-01 2012.24863387978 325.97867875
2012-04-02 2012.25136612022 325.97886925
2012-04-03 2012.25409836066 325.9931885
2012-04-04 2012.25683060109 325.991474
2012-04-05 2012.25956284153 325.9435315
2012-04-06 2012.26229508197 325.92508475
2012-04-07 2012.2650273224 325.93118075
2012-04-08 2012.26775956284 325.918576
2012-04-09 2012.27049180328 325.9065745
2012-04-10 2012.27322404372 325.89384275
2012-04-11 2012.27595628415 325.89955775
2012-04-12 2012.27868852459 325.92235425
2012-04-13 2012.28142076503 325.9689315
2012-04-14 2012.28415300546 325.93236151579
2012-04-15 2012.2868852459 325.910321
2012-04-16 2012.28961748634 325.9079715
2012-04-17 2012.29234972678 325.61361725
2012-04-18 2012.29508196721 325.3743175
2012-04-19 2012.29781420765 325.4682975
2012-04-20 2012.30054644809 325.52820975
2012-04-21 2012.30327868852 325.50642925
2012-04-22 2012.30601092896 325.51951025
2012-04-23 2012.3087431694 325.5095725
2012-04-24 2012.31147540984 325.54287825
2012-04-25 2012.31420765027 325.6189195
2012-04-26 2012.31693989071 325.66492525
2012-04-27 2012.31967213115 325.69388125
2012-04-28 2012.32240437158 325.73382275
2012-04-29 2012.32513661202 325.69658
2012-04-30 2012.32786885246 325.73096525
2012-05-01 2012.3306010929 325.76874775
2012-05-02 2012.33333333333 325.433944
2012-05-03 2012.33606557377 325.74944375
2012-05-04 2012.33879781421 325.96077175
2012-05-05 2012.34153005464 325.963407
2012-05-06 2012.34426229508 325.8205955
2012-05-07 2012.34699453552 325.9174965
2012-05-08 2012.34972677596 326.1016465
2012-05-09 2012.35245901639 326.3143715
2012-05-10 2012.35519125683 325.78525775
2012-05-11 2012.35792349727 326.6680665
2012-05-12 2012.3606557377 326.991012126316
2012-05-13 2012.36338797814 326.9447995
2012-05-14 2012.36612021858 326.7823665
2012-05-15 2012.36885245902 326.650477
2012-05-16 2012.37158469945 326.56059275
2012-05-17 2012.37431693989 326.4793445
2012-05-18 2012.37704918033 326.46185025
2012-05-19 2012.37978142077 326.43467225
2012-05-20 2012.3825136612 326.437498
2012-05-21 2012.38524590164 326.374379
2012-05-22 2012.38797814208 326.34869325
2012-05-23 2012.39071038251 326.38050675
2012-05-24 2012.39344262295 326.50382375
2012-05-25 2012.39617486339 326.4596595
2012-05-26 2012.39890710383 326.4862025
2012-05-27 2012.40163934426 326.56643475
2012-05-28 2012.4043715847 326.917812
2012-05-29 2012.40710382514 326.9364175
2012-05-30 2012.40983606557 326.898254
2012-05-31 2012.41256830601 326.962897
2012-06-01 2012.41530054645 327.0344615
2012-06-02 2012.41803278689 326.9919165
2012-06-03 2012.42076502732 326.88990375
2012-06-04 2012.42349726776 326.81637075
2012-06-05 2012.4262295082 326.71661225
2012-06-06 2012.42896174863 326.64060275
2012-06-07 2012.43169398907 326.5698955
2012-06-08 2012.43442622951 326.48839325
2012-06-09 2012.43715846995 326.43740275
2012-06-10 2012.43989071038 326.40412875
2012-06-11 2012.44262295082 326.390635
2012-06-12 2012.44535519126 326.35720225
2012-06-13 2012.44808743169 326.3265
2012-06-14 2012.45081967213 326.312149
2012-06-15 2012.45355191257 326.3021795
2012-06-16 2012.45628415301 326.28874925
2012-06-17 2012.45901639344 326.28100225
2012-06-18 2012.46174863388 326.25376075
2012-06-19 2012.46448087432 326.24252125
2012-06-20 2012.46721311475 326.23887
2012-06-21 2012.46994535519 326.26315875
2012-06-22 2012.47267759563 326.20067475
2012-06-23 2012.47540983607 326.203183
2012-06-24 2012.4781420765 326.22055025
2012-06-25 2012.48087431694 326.1750525
2012-06-26 2012.48360655738 326.167369
2012-06-27 2012.48633879781 326.17051225
2012-06-28 2012.48907103825 326.1632415
2012-06-29 2012.49180327869 326.137778
2012-06-30 2012.49453551913 326.139937
2012-07-01 2012.49726775956 326.1269195
2012-07-02 2012.5 326.10745675
2012-07-03 2012.50273224044 326.0940265
2012-07-04 2012.50546448087 326.07361125
2012-07-05 2012.50819672131 326.0507195
2012-07-06 2012.51092896175 326.07335725
2012-07-07 2012.51366120219 326.1333965
2012-07-08 2012.51639344262 326.1678135
2012-07-09 2012.51912568306 326.1505415
2012-07-10 2012.5218579235 326.136298173913
2012-07-11 2012.52459016393 326.14174675
2012-07-12 2012.52732240437 326.217153
2012-07-13 2012.53005464481 326.24893475
2012-07-14 2012.53278688525 326.236712336842
2012-07-15 2012.53551912568 326.22937675
2012-07-16 2012.53825136612 326.23261525
2012-07-17 2012.54098360656 326.23610775
2012-07-18 2012.54371584699 326.22829725
2012-07-19 2012.54644808743 326.22359825
2012-07-20 2012.54918032787 326.223884
2012-07-21 2012.55191256831 326.21775625
2012-07-22 2012.55464480874 326.23001175
2012-07-23 2012.55737704918 326.2257255
2012-07-24 2012.56010928962 326.2131525
2012-07-25 2012.56284153005 326.214773866667
2012-07-26 2012.56557377049 326.22975775
2012-07-27 2012.56830601093 326.198103
2012-07-28 2012.57103825137 326.2228045
2012-07-29 2012.5737704918 326.263762
2012-07-30 2012.57650273224 326.25420525
2012-07-31 2012.57923497268 326.2598885
2012-08-01 2012.58196721311 326.27598575
2012-08-02 2012.58469945355 326.28024025
2012-08-03 2012.58743169399 326.3092915
2012-08-04 2012.59016393443 326.395625431579
2012-08-05 2012.59289617486 326.41892425
2012-08-06 2012.5956284153 326.41447925
2012-08-07 2012.59836065574 326.4362915
2012-08-08 2012.60109289617 326.4535635
2012-08-09 2012.60382513661 326.47340725
2012-08-10 2012.60655737705 326.49493375
2012-08-11 2012.60928961749 326.475884425532
2012-08-12 2012.61202185792 326.50039475
2012-08-13 2012.61475409836 326.50750675
2012-08-14 2012.6174863388 326.50884025
2012-08-15 2012.62021857923 326.5203655
2012-08-16 2012.62295081967 326.52674725
2012-08-17 2012.62568306011 326.51868275
2012-08-18 2012.62841530055 326.524874
2012-08-19 2012.63114754098 326.53798675
2012-08-20 2012.63387978142 326.52763625
2012-08-21 2012.63661202186 326.568308
2012-08-22 2012.6393442623 326.6011375
2012-08-23 2012.64207650273 326.5955495
2012-08-24 2012.64480874317 326.57284825
2012-08-25 2012.64754098361 326.59126325
2012-08-26 2012.65027322404 326.58935825
2012-08-27 2012.65300546448 326.57164175
2012-08-28 2012.65573770492 326.5091895
2012-08-29 2012.65846994536 326.36914025
2012-08-30 2012.66120218579 326.38298325
2012-08-31 2012.66393442623 326.44565775
2012-09-01 2012.66666666667 326.452538042553
2012-09-02 2012.6693989071 326.48388475
2012-09-03 2012.67213114754 326.4826465
2012-09-04 2012.67486338798 326.48096375
2012-09-05 2012.67759562842 326.5123645
2012-09-06 2012.68032786885 326.5239215
2012-09-07 2012.68306010929 326.51404725
2012-09-08 2012.68579234973 326.5185875
2012-09-09 2012.68852459016 326.51461875
2012-09-10 2012.6912568306 326.51633325
2012-09-11 2012.69398907104 326.5325575
2012-09-12 2012.69672131148 326.56687925
2012-09-13 2012.69945355191 326.5839925
2012-09-14 2012.70218579235 326.5268425
2012-09-15 2012.70491803279 326.46470775
2012-09-16 2012.70765027322 326.46769225
2012-09-17 2012.71038251366 326.47226425
2012-09-18 2012.7131147541 326.48540875
2012-09-19 2012.71584699454 326.475981702128
2012-09-20 2012.71857923497 326.464510231579
2012-09-21 2012.72131147541 326.476614
2012-09-22 2012.72404371585 326.475344
2012-09-23 2012.72677595628 326.49036175
2012-09-24 2012.72950819672 326.4789
2012-09-25 2012.73224043716 326.4958545
2012-09-26 2012.7349726776 326.474074
2012-09-27 2012.73770491803 326.46794625
2012-09-28 2012.74043715847 326.4572465
2012-09-29 2012.74316939891 326.4562305
2012-09-30 2012.74590163934 326.46299325
2012-10-01 2012.74863387978 326.4830275
2012-10-02 2012.75136612022 326.454714782609
2012-10-03 2012.75409836066 326.43445
2012-10-04 2012.75683060109 326.49080625
2012-10-05 2012.75956284153 326.4750265
2012-10-06 2012.76229508197 326.485194782609
2012-10-07 2012.7650273224 326.47569325
2012-10-08 2012.76775956284 326.448452425532
2012-10-09 2012.77049180328 326.44927725
2012-10-10 2012.77322404372 326.454135
2012-10-11 2012.77595628415 326.4413715
2012-10-12 2012.77868852459 326.44883275
2012-10-13 2012.78142076503 326.46286625
2012-10-14 2012.78415300546 326.477055157895
2012-10-15 2012.7868852459 326.468848085106
2012-10-16 2012.78961748634 326.42908425
2012-10-17 2012.79234972678 326.38476125
2012-10-18 2012.79508196721 326.421352434783
2012-10-19 2012.79781420765 326.434746929577
2012-10-20 2012.80054644809 326.381927217391
2012-10-21 2012.80327868852 326.371161666667
2012-10-22 2012.80601092896 326.396386285714
2012-10-23 2012.8087431694 326.414730635294
2012-10-24 2012.81147540984 326.422440282353
2012-10-25 2012.81420765027 326.449255741935
2012-10-26 2012.81693989071 326.436559304348
2012-10-27 2012.81967213115 326.40317037037
2012-10-28 2012.82240437158 326.420374441558
2012-10-29 2012.82513661202 326.416138909091
2012-10-30 2012.82786885246 326.413466322581
2012-10-31 2012.8306010929 326.420081837838
2012-11-01 2012.83333333333 326.41157984
2012-11-02 2012.83606557377 326.398043333333
2012-11-03 2012.83879781421 326.392614705882
2012-11-04 2012.84153005464 326.3944704
2012-11-05 2012.84426229508 326.412259636364
2012-11-06 2012.84699453552 326.412279428571
2012-11-07 2012.84972677596 326.3970485
2012-11-08 2012.85245901639 326.3967945
2012-11-09 2012.85519125683 326.407907
2012-11-10 2012.85792349727 326.424466695652
2012-11-11 2012.8606557377 326.4348945
2012-11-12 2012.86338797814 326.397493
2012-11-13 2012.86612021858 326.36714
2012-11-14 2012.86885245902 326.346741846154
2012-11-15 2012.87158469945 326.299419692308
2012-11-16 2012.87431693989 326.30754525
2012-11-17 2012.87704918033 326.301862
2012-11-18 2012.87978142077 326.2946865
2012-11-19 2012.8825136612 326.28709825
2012-11-20 2012.88524590164 326.314054
2012-11-21 2012.88797814208 326.36177425
2012-11-22 2012.89071038251 326.37345825
2012-11-23 2012.89344262295 326.3795225
2012-11-24 2012.89617486339 326.2857965
2012-11-25 2012.89890710383 326.085708
2012-11-26 2012.90163934426 325.85942575
2012-11-27 2012.9043715847 325.548879
2012-11-28 2012.90710382514 325.2329665
2012-11-29 2012.90983606557 324.941184
2012-11-30 2012.91256830601 324.70340825
2012-12-01 2012.91530054645 324.678731744681
2012-12-02 2012.91803278689 324.6720075
2012-12-03 2012.92076502732 324.660541021277
2012-12-04 2012.92349726776 324.6290815
2012-12-05 2012.9262295082 324.5612
2012-12-06 2012.92896174863 324.41168925
2012-12-07 2012.93169398907 324.40318025
2012-12-08 2012.93442622951 324.399021
2012-12-09 2012.93715846995 324.2451605
2012-12-11 2012.94262295082 324.1514472
2012-12-12 2012.94535519126 324.098666
2012-12-13 2012.94808743169 324.11635075
2012-12-14 2012.95081967213 324.12206575
2012-12-15 2012.95355191257 324.19007425
